-78.4554542407501,38.023792880433,10303042,,298, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,,298 RIVERSIDE AVE,81511
-78.4823501738855,38.0303407539345,10303043,,109,W,WATER,ST, ,W WATER ST,9,109 W WATER ST #9,81512
-78.5200448348827,38.0199260799658,10303044,,237, ,HUNTLEY,AVE, ,HUNTLEY AVE,,237 HUNTLEY AVE,81513
-78.4787180788032,38.0315117973234,10303045,,306,E,JEFFERSON,ST, ,E JEFFERSON ST,B,306 E JEFFERSON ST #B,81514
-78.4787180788032,38.0315117973234,10303046,,306,E,JEFFERSON,ST, ,E JEFFERSON ST,C,306 E JEFFERSON ST #C,81515
-78.4957863298109,38.0322900020951,10303047,,112,,11TH,ST,SW,11TH ST SW,,112 11TH ST SW,81516
-78.5020293688116,38.0270445725582,10303048,,1312, ,NUNLEY,ST, ,NUNLEY ST,,1312 NUNLEY ST,81517
-78.4941376126429,38.0308774928283,10303049,,866, ,ESTES,ST, ,ESTES ST,,866 ESTES ST,81518
-78.4880292248257,38.0315319999406,10303050,,108, ,6TH,ST,NW,6TH ST NW,,108 6TH ST NW,81519
-78.4568673015147,38.0443003081819,10303051,,1010, ,LOCUST,LN, ,LOCUST LN,,1010 LOCUST LN,81520
-78.4945242301088,38.0307015212701,10303052,,216, ,9TH,ST,SW,9TH ST SW,,216 9TH ST SW,81521
-78.4945525031243,38.0306573327375,10303053,,218, ,9TH,ST,SW,9TH ST SW,,218 9TH ST SW,81522
-78.4943469742275,38.0306888470605,10303054,,212, ,9TH,ST,SW,9TH ST SW,,212 9TH ST SW,81523
-78.4629569681569,38.0237482036655,10303055,,1520,E,MARKET,ST, ,E MARKET ST,103,1520 E MARKET ST #103,81524
-78.4629569681569,38.0237482036655,10303056,,1520,E,MARKET,ST, ,E MARKET ST,104,1520 E MARKET ST #104,81525
-78.4935161952875,38.0395221968088,10303057,,517, ,11TH,ST,NW,11TH ST NW,COTT,517 11TH ST NW #COTT,81526
-78.4929526646796,38.0310109081491,10303058,,837, ,ESTES,ST, ,ESTES ST,,837 ESTES ST,81527
-78.4929371313847,38.031007220692,10303059,,835, ,ESTES,ST, ,ESTES ST,,835 ESTES ST,81528
-78.4918753081702,38.0435505227988,10303060,,100, ,BARBOUR,DR, ,BARBOUR DR,A,100 BARBOUR DR #A,81529
-78.469079935723,38.043450459074,10303061,,610, ,NORTH,AVE, ,NORTH AVE,,610 NORTH AVE,81893
-78.4666194112149,38.0432036399702,10303062,,1002, ,COTTONWOOD,RD, ,COTTONWOOD RD,,1002 COTTONWOOD RD,81894
-78.4683772497347,38.0432194313183,10303063,,616, ,NORTH,AVE, ,NORTH AVE,,616 NORTH AVE,81895
-78.4568480114492,38.0436340948583,10303064,,1134, ,ST CLAIR,AVE, ,ST CLAIR AVE,,1134 ST CLAIR AVE,81896
-78.4628598360967,38.0429340881283,10303065,,1021, ,ST CHARLES,AVE, ,ST CHARLES AVE,,1021 ST CHARLES AVE,81897
-78.462813745339,38.0425009370252,10303066,,1022, ,ST CHARLES,AVE, ,ST CHARLES AVE,,1022 ST CHARLES AVE,81898
-78.4637134673054,38.0422289084473,10303067,,1011, ,ST CHARLES,AVE, ,ST CHARLES AVE,,1011 ST CHARLES AVE,81899
-78.4644124238381,38.0416520976239,10303068,,1003, ,ST CHARLES,AVE, ,ST CHARLES AVE,,1003 ST CHARLES AVE,81900
-78.4880441258086,38.029835467068,10303069,,206, ,5TH,ST,SW,5TH ST SW,C,206 5TH ST SW #C,81901
-78.4995152407798,38.0369816009691,10303070,,301,,15TH,ST,NW,15TH ST NW,2045,301 15TH ST NW #2045,81902
-78.4995152407798,38.0369816009691,10303071,,301,,15TH,ST,NW,15TH ST NW,2046,301 15TH ST NW #2046,81903
-78.5109263638806,38.0275648634315,10303072,,1830, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,22,1830 JEFFERSON PARK AVE #22,81904
-78.5177962967448,38.0213860062406,10303073,,2418, ,SUNSET,RD, ,SUNSET RD,B,2418 SUNSET RD #B,81905
-78.5066840007404,38.0132346946304,10303074,,123, ,LONGWOOD,DR, ,LONGWOOD DR,B,123 LONGWOOD DR #B,81906
-78.513029223932,38.0382904295233,10303075,,1964, ,LEWIS MOUNTAIN,RD, ,LEWIS MOUNTAIN RD,B,1964 LEWIS MOUNTAIN RD #B,81907
-78.4970250151641,38.0411827122534,10303076,,608, ,CABELL,AVE, ,CABELL AVE,C,608 CABELL AVE #C,81908
-78.4902306314067,38.0305472701201,10303077,,705, ,WALKER,SQ, ,WALKER SQ,1B,705 WALKER SQ #1B,81962
-78.4902306314067,38.0305472701201,10303078,,705, ,WALKER,SQ, ,WALKER SQ,3C,705 WALKER SQ #3C,81963
-78.4939343536764,38.0172393616221,10303079,,184, ,BROOKWOOD,DR, ,BROOKWOOD DR,,184 BROOKWOOD DR,81964
-78.4697236390999,38.0343623512376,10303080,,703, ,LOCUST,AVE, ,LOCUST AVE,,703 LOCUST AVE,81965
-78.4683391472412,38.0343762922226,10303081,,709, ,GROVE,AVE, ,GROVE AVE,,709 GROVE AVE,81966
-78.4692524656003,38.0343551451175,10303082,,708, ,LOCUST,AVE, ,LOCUST AVE,,708 LOCUST AVE,81967
-78.4638512319475,38.0342140919063,10303083,,809, ,MOORE,AVE, ,MOORE AVE,,809 MOORE AVE,81968
-78.4909597732455,38.0341492835463,10303084,,810, ,PAGE,ST, ,PAGE ST,,810 PAGE ST,81969
-78.5128542498659,38.0430920601002,10303085,,2120, ,IVY,RD, ,IVY RD,E,2120 IVY RD #E,85008
-78.4932649462708,38.0433971501366,10303086,,1129, ,PRESTON,AVE, ,PRESTON AVE,8B,1129 PRESTON AVE #8B,85009
-78.5010315491677,38.0568737438372,10303087,,1243, ,CEDARS,CT, ,CEDARS CT,C16,1243 CEDARS CT #C16,85010
-78.4940471417225,38.041231300547,10303088,,754, ,MADISON,AVE, ,MADISON AVE,A,754 MADISON AVE #A,85011
-78.5054672095982,38.048399886218,10303089,,1932, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,113,1932 ARLINGTON BLVD #113,85012
-78.4978010211839,38.0349292850245,10303090,,1303, ,WERTLAND,ST, ,WERTLAND ST,A6,1303 WERTLAND ST #A6,85013
-78.4978446050766,38.0350423314102,10303091,,1305, ,WERTLAND,ST, ,WERTLAND ST,B3,1305 WERTLAND ST #B3,85014
-78.4875207079647,38.026883588207,10303092,,511, ,RIDGE,ST, ,RIDGE ST,1,511 RIDGE ST #1,85015
-78.4995152407798,38.0369816009691,10303093,,301,,15TH,ST,NW,15TH ST NW,1009,301 15TH ST NW #1009,82016
-78.4995152407798,38.0369816009691,10303094,,301,,15TH,ST,NW,15TH ST NW,1010,301 15TH ST NW #1010,82017
-78.4995152407798,38.0369816009691,10303095,,301,,15TH,ST,NW,15TH ST NW,2019,301 15TH ST NW #2019,82018
-78.4984839640462,38.0357340932282,10303096,,222, ,14TH,ST,NW,14TH ST NW,8,222 14TH ST NW #8,82019
-78.4576434620292,38.022993859214,10303097,,313, ,STEEPHILL,ST, ,STEEPHILL ST,,313 STEEPHILL ST,82020
-78.4641988922124,38.0332696615672,10303098,,1412, ,HAZEL,ST, ,HAZEL ST,,1412 HAZEL ST,82021
-78.4627004142303,38.0331619814365,10303099,,1429, ,HAZEL,ST, ,HAZEL ST,,1429 HAZEL ST,82022
-78.4599223269772,38.0449799945084,10303100,,903, ,LOCUST,LN, ,LOCUST LN,,903 LOCUST LN,82023
-78.4972572878067,38.0333153318738,10303101,,1213,W,MAIN,ST, ,W MAIN ST,,1213 W MAIN ST,82024
-78.4929133411676,38.0296865640496,10303102,,728, ,NALLE,ST, ,NALLE ST,,728 NALLE ST,82025
-78.4905482957561,38.0296742045465,10303103,,315, ,7TH,ST,SW,7TH ST SW,,315 7TH ST SW,82026
-78.4935624789032,38.0272481519576,10303104,,519, ,7 1/2,ST,SW,7 1/2 ST SW,,519 7 1/2 ST SW,82027
-78.4816919042493,38.0621654700071,10303105,,1642, ,BRANDYWINE,DR, ,BRANDYWINE DR,,1642 BRANDYWINE DR,82028
-78.4804640611939,38.0622037872562,10303106,,1716, ,ESSEX,RD, ,ESSEX RD,,1716 ESSEX RD,82029
-78.488635557187,38.0631930603003,10303107,,190, ,ZAN,RD, ,ZAN RD,,190 ZAN RD,82030
-78.4871489925528,38.0606159334288,10303108,,2111, ,MICHIE,DR, ,MICHIE DR,86,2111 MICHIE DR #86,82031
-78.5000231108796,38.0426774834384,10303109,,611, ,RUGBY,RD, ,RUGBY RD,302,611 RUGBY RD #302,83833
-78.5000231108796,38.0426774834384,10303110,,611, ,RUGBY,RD, ,RUGBY RD,319,611 RUGBY RD #319,83834
-78.5000231108796,38.0426774834384,10303111,,611, ,RUGBY,RD, ,RUGBY RD,320,611 RUGBY RD #320,83835
-78.5000231108796,38.0426774834384,10303112,,611, ,RUGBY,RD, ,RUGBY RD,G18,611 RUGBY RD #G18,83836
-78.4575969834016,38.0429899182039,10303113,,1400, ,RIVER,RD, ,RIVER RD,,1400 RIVER RD,82345
-78.4602773361915,38.0426366258498,10303114,,1100, ,LOCUST,AVE, ,LOCUST AVE,,1100 LOCUST AVE,82346
-78.4590608738995,38.0426434861146,10303115,,1010, ,PEARTREE,LN, ,PEARTREE LN,,1010 PEARTREE LN,82347
-78.4722367374802,38.0699852633973,10303116,,2315, ,GLENN,CT, ,GLENN CT,,2315 GLENN CT,82348
-78.4722085048778,38.069560802024,10303117,,2312, ,GLENN,CT, ,GLENN CT,,2312 GLENN CT,82349
-78.4739225698269,38.0689784202372,10303118,,2329, ,GLENN,CT, ,GLENN CT,,2329 GLENN CT,82350
-78.4730117733789,38.0690163899493,10303119,,2324, ,GLENN,CT, ,GLENN CT,,2324 GLENN CT,82351
-78.5127853208655,38.0182601294591,10303120,,2606, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,B,2606 JEFFERSON PARK AVE #B,82352
-78.4740335187612,38.0344875015662,10303121,,600, ,MALCOLM,CRES, ,MALCOLM CRES,A,600 MALCOLM CRES #A,82353
-78.4776278144877,38.0312068548922,10303122,,500, ,COURT,SQ, ,5TH ST NE,102,500 COURT SQ #102,82354
-78.4874099125097,38.0321057748881,10303123,,211, ,5TH,ST,NW,5TH ST NW,,211 5TH ST NW,82422
-78.4872900003938,38.0324546706066,10303124,,503, ,BROWN,ST, ,BROWN ST,,503 BROWN ST,82423
-78.4958339326758,38.0464038919943,10303125,,1801, ,WESTVIEW,RD, ,WESTVIEW RD,,1801 WESTVIEW RD,82425
-78.4882246846843,38.0460823452573,10303126,,1549, ,RUGBY,AVE, ,RUGBY AVE,,1549 RUGBY AVE,82426
-78.5108084370602,38.0212674732402,10303127,,2306, ,CRESTMONT,AVE, ,CRESTMONT AVE,,2306 CRESTMONT AVE,82427
-78.5102163895904,38.0215757849605,10303128,,2341, ,HIGHLAND,AVE, ,HIGHLAND AVE,,2341 HIGHLAND AVE,82428
-78.5097856270968,38.0211646966037,10303129,,1700, ,CHERRY,AVE, ,CHERRY AVE,,1700 CHERRY AVE,82429
-78.5099582441836,38.0208128507593,10303130,,1706, ,CHERRY,AVE, ,CHERRY AVE,,1706 CHERRY AVE,82430
-78.5098949467354,38.0193385848311,10303131,,310, ,CLEVELAND,AVE, ,CLEVELAND AVE,,310 CLEVELAND AVE,82431
-78.5097211674569,38.019285877414,10303132,,312, ,CLEVELAND,AVE, ,CLEVELAND AVE,,312 CLEVELAND AVE,82432
-78.5086056344065,38.0189292266898,10303133,,332, ,CLEVELAND,AVE, ,CLEVELAND AVE,,332 CLEVELAND AVE,82433
-78.4743155906022,38.0273618549067,10303134,,110, ,GOODMAN,ST, ,GOODMAN ST,F,110 GOODMAN ST #F,82434
-78.4721874699558,38.0192158793337,10303135,,1400, ,MONTICELLO,RD, ,MONTICELLO RD,33,1400 MONTICELLO RD #33,82435
-78.4721874699558,38.0192158793337,10303136,,1400, ,MONTICELLO,RD, ,MONTICELLO RD,34,1400 MONTICELLO RD #34,82436
-78.4995152407798,38.0369816009691,10303137,,301,,15TH,ST,NW,15TH ST NW,3038,301 15TH ST NW #3038,82437
-78.4995152407798,38.0369816009691,10303138,,301,,15TH,ST,NW,15TH ST NW,4046,301 15TH ST NW #4046,82438
-78.4995152407798,38.0369816009691,10303139,,301,,15TH,ST,NW,15TH ST NW,5005,301 15TH ST NW #5005,82439
-78.4995152407798,38.0369816009691,10303140,,301,,15TH,ST,NW,15TH ST NW,5006,301 15TH ST NW #5006,82440
-78.4995152407798,38.0369816009691,10303141,,301,,15TH,ST,NW,15TH ST NW,5014,301 15TH ST NW #5014,82441
-78.4644876245584,38.0305505790645,10303142,,510, ,MEADE,AVE, ,MEADE AVE,1,510 MEADE AVE #1,82442
-78.461797978103,38.0340229760316,10303143,,1324, ,WILLOW,DR, ,WILLOW DR,A,1324 WILLOW DR #A,82443
-78.4632707192601,38.0283301442783,10303144,,414, ,FAIRWAY,AVE, ,FAIRWAY AVE,B,414 FAIRWAY AVE #B,82444
-78.5056937308765,38.0485567957576,10303145,,1936, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,,1936 ARLINGTON BLVD,82445
-78.482028513142,38.0306602330916,10303146,,112,W,MAIN,ST, ,W WATER ST,6,112 W MAIN ST #6,82446
-78.4754910990861,38.0343440997615,10303147,,532, ,PARK,ST, ,PARK ST,,532 PARK ST,83586
-78.4747248699405,38.0342988375833,10303148,,620, ,FARISH,ST, ,FARISH ST,,620 FARISH ST,83587
-78.4631916546091,38.0426531070241,10303149,,1017, ,ST CHARLES,AVE, ,ST CHARLES AVE,,1017 ST CHARLES AVE,106443
-78.4665954887882,38.044132050305,10303150,,1011, ,COTTONWOOD,RD, ,COTTONWOOD RD,,1011 COTTONWOOD RD,83588
-78.4672502006744,38.0441936629189,10303151,,1012, ,ASHBY,PL, ,ASHBY PL,,1012 ASHBY PL,83589
-78.4673839403899,38.0440604271052,10303152,,1010, ,ASHBY,PL, ,ASHBY PL,,1010 ASHBY PL,83590
-78.4658193027784,38.0440489207983,10303153,,702, ,DELL,LN, ,DELL LN,,702 DELL LN,83591
-78.5169544204136,38.0227479627407,10303154,,128, ,STRIBLING,AVE, ,STRIBLING AVE,A,128 STRIBLING AVE #A,83592
-78.5173100686032,38.0235503065787,10303155,,127, ,STRIBLING,AVE, ,STRIBLING AVE,B,127 STRIBLING AVE #B,83593
-78.514517301383,38.0262819936413,10303156,,2111, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,11,2111 JEFFERSON PARK AVE #11,81864
-78.493496906382,38.0301170279166,10303157,,803, ,NALLE,ST, ,NALLE ST,,803 NALLE ST,82979
-78.4943636427541,38.0300782642076,10303158,,858, ,NALLE,ST, ,NALLE ST,,858 NALLE ST,82980
-78.4942634726901,38.0300625249719,10303159,,856, ,NALLE,ST, ,NALLE ST,,856 NALLE ST,82981
-78.4946201891215,38.0295465564976,10303160,,823, ,KING,ST, ,KING ST,,823 KING ST,82982
-78.4948498643937,38.0268393737573,10303161,,705, ,PINE,ST, ,PINE ST,,705 PINE ST,82983
-78.4947752673906,38.0209647404376,10303162,,997, ,5TH,ST,SW,5TH ST SW,,997 5TH ST SW,82984
-78.499233941544,38.0410125540538,10303163,,518, ,17TH,ST,NW,17TH ST NW,,518 17TH ST NW,82985
-78.4997096218379,38.0410557800301,10303164,,555, ,17TH,ST,NW,17TH ST NW,,555 17TH ST NW,82986
-78.4969125914314,38.0230648851913,10303165,,743, ,ORANGEDALE,AVE, ,ORANGEDALE AVE,,743 ORANGEDALE AVE,82987
-78.4958018594437,38.0230632107348,10303166,,743, ,PROSPECT,AVE, ,PROSPECT AVE,,743 PROSPECT AVE,82988
-78.4729807636018,38.0553313154766,10303167,,1324, ,KENWOOD,LN, ,KENWOOD LN,,1324 KENWOOD LN,83496
-78.4651764838733,38.0344553746434,10303168,,806, ,VALLEY VIEW,CIR, ,VALLEY VIEW CIR,,806 VALLEY VIEW CIR,83497
-78.4809631775745,38.015075773577,10303169,,907, ,ROUGEMONT,AVE, ,ROUGEMONT AVE,,907 ROUGEMONT AVE,83498
-78.454422283364,38.0253086369863,10303170,,330, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,,330 RIVERSIDE AVE,83499
-78.4808449060432,38.0338032970575,10303171,,407, ,ALTAMONT,CIR, ,ALTAMONT CIR,,407 ALTAMONT CIR,83500
-78.5020450264838,38.053538290071,10303172,,1137, ,MILLMONT,ST, ,MILLMONT ST,,1137 MILLMONT ST,83501
-78.4630975161018,38.0312683559983,10303173,,525, ,CAROLINE,AVE, ,CAROLINE AVE,,525 CAROLINE AVE,83502
-78.4640233644699,38.0312781000532,10303174,,526, ,MEADE,AVE, ,MEADE AVE,,526 MEADE AVE,83503
-78.4633548964545,38.03090576163,10303175,,519, ,CAROLINE,AVE, ,CAROLINE AVE,,519 CAROLINE AVE,83504
-78.4838818331083,38.0175345033691,10303176,,1394, ,AVON,ST, ,AVON ST,,1394 AVON ST,83505
-78.4950087999463,38.0641925067431,10303177,,1910, ,CEDAR HILL,RD, ,CEDAR HILL RD,B,1910 CEDAR HILL RD #B,83506
-78.4950087999463,38.0641925067431,10303178,,1910, ,CEDAR HILL,RD, ,CEDAR HILL RD,A,1910 CEDAR HILL RD #A,83507
-78.4711613668743,38.0275158179538,10303179,,1110,E,MARKET,ST, ,E MARKET ST,8M,1110 E MARKET ST #8M,83508
-78.4794075312921,38.0337617274661,10303180,,415, ,2ND,ST,NE,2ND ST NE,5,415 2ND ST NE #5,83509
-78.4707895150595,38.0275864475497,10303181,,1122,E,MARKET,ST, ,E MARKET ST,A,1122 E MARKET ST #A,83510
-78.4825861649547,38.022843841125,10303182,,921, ,6TH,ST,SE,6TH ST SE,B,921 6TH ST SE #B,83511
-78.4976030114995,38.0385337844637,10303183,,443, ,14TH,ST,NW,14TH ST NW,COTT,443 14TH ST NW #COTT,83512
-78.4957394262232,38.060009381128,10303184,,2118, ,ANGUS,RD, ,ANGUS RD,20,2118 ANGUS RD #20,83513
-78.4867589740609,38.0600630602049,10303185,,2111, ,MICHIE,DR, ,MICHIE DR,115,2111 MICHIE DR #115,83514
-78.4627513622975,38.0227191948922,10303186,,131, ,FRANKLIN,ST, ,FRANKLIN ST,,131 FRANKLIN ST,83515
-78.472232034895,38.0167481145043,10303187,,949, ,RIVES,ST, ,RIVES ST,,949 RIVES ST,83516
-78.4765648469214,38.0209397959097,10303188,,906, ,BLENHEIM,AVE, ,BLENHEIM AVE,,906 BLENHEIM AVE,83517
-78.475551810885,38.0370004267045,10303189,,705, ,PARK,ST, ,PARK ST,,705 PARK ST,83518
-78.4756950550766,38.0361208650053,10303190,,627, ,PARK,ST, ,PARK ST,,627 PARK ST,83519
-78.4753333581143,38.034792066783,10303191,,540, ,PARK,ST, ,PARK ST,,540 PARK ST,83520
-78.4947891878529,38.0429035305812,10303192,,814, ,CABELL,AVE, ,CABELL AVE,F,814 CABELL AVE #F,83521
-78.4947891878529,38.0429035305812,10303193,,814, ,CABELL,AVE, ,CABELL AVE,G,814 CABELL AVE #G,83522
-78.4947891878529,38.0429035305812,10303194,,814, ,CABELL,AVE, ,CABELL AVE,H,814 CABELL AVE #H,83523
-78.5120228585093,38.016408464765,10303195,,2707, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,B,2707 JEFFERSON PARK AVE #B,83524
-78.5107244280609,38.0278041341157,10303196,,101, ,CARROLLTON,TER, ,CARROLLTON TER,7,101 CARROLLTON TER #7,83525
-78.4683537702604,38.0205296530894,10303197,,607, ,RIVES,ST, ,RIVES ST,A,607 RIVES ST #A,83526
-78.4787684485362,38.0233088770177,10303198,,711, ,BOLLING,AVE, ,BOLLING AVE,B,711 BOLLING AVE #B,83527
-78.4918139909237,38.0307515678185,10303199,,775, ,WALKER,SQ, ,WALKER SQ,4A,775 WALKER SQ #4A,83528
-78.4918139909237,38.0307515678185,10303200,,775, ,WALKER,SQ, ,WALKER SQ,4B,775 WALKER SQ #4B,83529
-78.5054672095982,38.048399886218,10303201,,1932, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,119,1932 ARLINGTON BLVD #119,83530
-78.4914543925407,38.0308809561886,10303202,,755, ,WALKER,SQ, ,WALKER SQ,4C,755 WALKER SQ #4C,83531
-78.499573030286,38.0243531606365,10303203,,1416, ,BRIARCLIFF,AVE, ,BRIARCLIFF AVE,B,1416 BRIARCLIFF AVE #B,83532
-78.4909021217337,38.0306420344632,10303204,,725, ,WALKER,SQ, ,WALKER SQ,3B,725 WALKER SQ #3B,83533
-78.4914543925407,38.0308809561886,10303205,,755, ,WALKER,SQ, ,WALKER SQ,2A,755 WALKER SQ #2A,83534
-78.4807432395342,38.0242065515637,10303206,,609, ,BOLLING,AVE, ,BOLLING AVE,,609 BOLLING AVE,82619
-78.4862715119136,38.0439062556854,10303207,,1218, ,AUGUSTA,ST, ,AUGUSTA ST,,1218 AUGUSTA ST,82620
-78.4984980792529,38.0376687061198,10303208,,7, ,UNIVERSITY,CT, ,UNIVERSITY CT,,7 UNIVERSITY CT,82621
-78.4982055609077,38.0375765802761,10303209,,5, ,UNIVERSITY,CT, ,UNIVERSITY CT,,5 UNIVERSITY CT,82622
-78.5016889572642,38.0371348882105,10303210,,128, ,MADISON,LN, ,MADISON LN,,128 MADISON LN,82623
-78.4915296225924,38.0351643907139,10303211,,210, ,9TH,ST,NW,9TH ST NW,,210 9TH ST NW,82624
-78.4929282426487,38.0351214217441,10303212,,923, ,PAGE,ST, ,PAGE ST,,923 PAGE ST,82625
-78.4973047230814,38.0346971223203,10303213,,1215, ,WERTLAND,ST, ,WERTLAND ST,C32,1215 WERTLAND ST #C32,82757
-78.5064873780131,38.0491978727269,10303214,,2102, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,7,2102 ARLINGTON BLVD #7,82848
-78.4972545782142,38.0226160154984,10303215,,753, ,ORANGEDALE,AVE, ,ORANGEDALE AVE,,753 ORANGEDALE AVE,82989
-78.4961637033246,38.0208632444497,10303216,,614, ,BAILEY,RD, ,BAILEY RD,,614 BAILEY RD,83540
-78.4838287616544,38.0331106887656,10303217,,300, ,PRESTON,AVE, ,PRESTON AVE,305,300 PRESTON AVE #305,83679
-78.5108079349645,38.0305996648146,10303218,,323, ,MONTEBELLO,CIR, ,MONTEBELLO CIR,,323 MONTEBELLO CIR,83769
-78.5106408385087,38.0296910710577,10303219,,304, ,MONTEBELLO,CIR, ,MONTEBELLO CIR,,304 MONTEBELLO CIR,83770
-78.5128198181579,38.029494223316,10303220,,1818, ,STADIUM,RD, ,STADIUM RD,,1818 STADIUM RD,83771
-78.507105713123,38.0284912267445,10303221,,132, ,MAYWOOD,LN, ,MAYWOOD LN,A,132 MAYWOOD LN #A,83772
-78.5072695487081,38.0283369766842,10303222,,130, ,MAYWOOD,LN, ,MAYWOOD LN,,130 MAYWOOD LN,83773
-78.5153081064541,38.0196067397297,10303223,,2505, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,2505 JEFFERSON PARK AVE,83774
-78.5142718942532,38.0186159027852,10303224,,2512, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,2512 JEFFERSON PARK AVE,83775
-78.5122995746191,38.0172287967436,10303225,,2622, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,2622 JEFFERSON PARK AVE,83776
-78.5126224128364,38.0171012353234,10303226,,2621, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,2621 JEFFERSON PARK AVE,83777
-78.5121045334969,38.0169903453869,10303227,,2700, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,2700 JEFFERSON PARK AVE,83778
-78.5121798320383,38.0164940739526,10303228,,2705, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,2705 JEFFERSON PARK AVE,83779
-78.5114266831484,38.0162846632519,10303229,,2714, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,2714 JEFFERSON PARK AVE,83780
-78.4869613905864,38.0347342673571,10303230,,612, ,PRESTON,AVE, ,PRESTON AVE,A,612 PRESTON AVE #A,83781
-78.485640813556,38.0346275504706,10303231,,510, ,PRESTON,AVE, ,PRESTON AVE,,510 PRESTON AVE,83782
-78.4819951139042,38.0331428240051,10303232,,307, ,2ND,ST,NW,2ND ST NW,A,307 2ND ST NW #A,82758
-78.4824464048103,38.0322297282824,10303233,,205, ,2ND,ST,NW,2ND ST NW,B,205 2ND ST NW #B,82759
-78.4699532710718,38.0144654501032,10303234,,1002, ,LINDEN,AVE, ,LINDEN AVE,304,1002 LINDEN AVE #304,82760
-78.4699532710718,38.0144654501032,10303235,,1002, ,LINDEN,AVE, ,LINDEN AVE,305,1002 LINDEN AVE #305,82761
-78.480848356851,38.0307940028524,10303236,,123,E,MAIN,ST,,E MAIN ST,1,123 E MAIN ST #1,82762
-78.4827751292288,38.0604216982286,10303237,,1643, ,KEITH VALLEY,RD, ,KEITH VALLEY RD,,1643 KEITH VALLEY RD,82763
-78.4804131769456,38.0607357549734,10303238,,1708, ,KING MOUNTAIN,RD, ,KING MOUNTAIN RD,,1708 KING MOUNTAIN RD,82764
-78.4957394262232,38.060009381128,10303239,,2118, ,ANGUS,RD, ,ANGUS RD,6,2118 ANGUS RD #6,82765
-78.4952076864483,38.0598454784418,10303240,,2114, ,ANGUS,RD, ,ANGUS RD,103,2114 ANGUS RD #103,82766
-78.4952076864483,38.0598454784418,10303241,,2114, ,ANGUS,RD, ,ANGUS RD,222,2114 ANGUS RD #222,82767
-78.5009414911164,38.0599879334596,10303242,,2311, ,WAYNE,AVE, ,WAYNE AVE,B,2311 WAYNE AVE #B,82768
-78.497429550671,38.0634744126312,10303243,,2308, ,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,B,2308 NORTH BERKSHIRE RD #B,82769
-78.497429550671,38.0634744126312,10303244,,2308, ,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,A,2308 NORTH BERKSHIRE RD #A,82770
-78.457490651495,38.0455083996213,10303245,,101, ,MEGAN,CT, ,MEGAN CT,B,101 MEGAN CT #B,82771
-78.4569548815494,38.0435543317685,10303246,,1132, ,ST CLAIR,AVE, ,ST CLAIR AVE,A,1132 ST CLAIR AVE #A,82772
-78.4569548815494,38.0435543317685,10303247,,1132, ,ST CLAIR,AVE, ,ST CLAIR AVE,B,1132 ST CLAIR AVE #B,82773
-78.5173165828028,38.0255677780651,10303248,,2308, ,FONTAINE,AVE, ,FONTAINE AVE,A,2308 FONTAINE AVE #A,82774
-78.5173165828028,38.0255677780651,10303249,,2308, ,FONTAINE,AVE, ,FONTAINE AVE,B,2308 FONTAINE AVE #B,82775
-78.4921865364441,38.0307387754818,10303250,,801, ,WALKER,SQ, ,WALKER SQ,2A,801 WALKER SQ #2A,82776
-78.4921865364441,38.0307387754818,10303251,,801, ,WALKER,SQ, ,WALKER SQ,3A,801 WALKER SQ #3A,82777
-78.4921865364441,38.0307387754818,10303252,,801, ,WALKER,SQ, ,WALKER SQ,4A,801 WALKER SQ #4A,82778
-78.4867892316685,38.0382885811242,10303253,,800, ,ROSE HILL,DR, ,ROSE HILL DR,3,800 ROSE HILL DR #3,82779
-78.496874735168,38.0362173796857,10303254,,312, ,13TH,ST,NW,13TH ST NW,14,312 13TH ST NW #14,85285
-78.496874735168,38.0362173796857,10303255,,312, ,13TH,ST,NW,13TH ST NW,16,312 13TH ST NW #16,85286
-78.496874735168,38.0362173796857,10303256,,312, ,13TH,ST,NW,13TH ST NW,24,312 13TH ST NW #24,85287
-78.4994323616905,38.0291870268223,10303257,,1102, ,GROVE,ST, ,GROVE ST,B,1102 GROVE ST #B,85288
